params_str,mean_test_accuracy,std_test_accuracy,mean_train_accuracy,std_train_accuracy,mean_test_mcc,std_test_mcc,mean_train_mcc,std_train_mcc,mean_fit_time,mean_score_time,params
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_30'}",,,,,,,,,0.0036930561065673826,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'has', 'more', 'of', 'one', 'to', 'his', 'that', 'its', 'an', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_50'}",,,,,,,,,0.0027838230133056642,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'out', 'funny', 'as', 'like', 'be', 'comedy', 'has', 'who', 'too', 'more', 'are', 'so', 'of', 'one', 'good', 'to', 'no', 'into', 'all', 'just', 'his', 'that', 'its', 'or', 'most', 'story', 'an', 'up', 'have', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you', 'characters', 'if'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_10'}",,,,,,,,,0.0035318374633789063,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'the', 'and', 'is', 'it', 'of', 'that', 'in', 'with', 'as', 'to'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_20'}",,,,,,,,,0.0034975051879882813,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'of', 'to', 'that', 'its', 'an', 'film', 'the', 'is', 'it', 'for', 'but', 'in', 'movie', 'on', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_30'}",,,,,,,,,0.0031786441802978517,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'has', 'more', 'of', 'one', 'to', 'his', 'that', 'its', 'an', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_50'}",,,,,,,,,0.0030665874481201174,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'out', 'funny', 'as', 'like', 'be', 'comedy', 'has', 'who', 'too', 'more', 'are', 'so', 'of', 'one', 'good', 'to', 'no', 'into', 'all', 'just', 'his', 'that', 'its', 'or', 'most', 'story', 'an', 'up', 'have', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you', 'characters', 'if'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_10'}",,,,,,,,,0.0032140254974365235,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'the', 'and', 'is', 'it', 'of', 'that', 'in', 'with', 'as', 'to'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_20'}",,,,,,,,,0.05815973281860352,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'of', 'to', 'that', 'its', 'an', 'film', 'the', 'is', 'it', 'for', 'but', 'in', 'movie', 'on', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_30'}",,,,,,,,,0.05513458251953125,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'has', 'more', 'of', 'one', 'to', 'his', 'that', 'its', 'an', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_50'}",,,,,,,,,0.002934122085571289,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'out', 'funny', 'as', 'like', 'be', 'comedy', 'has', 'who', 'too', 'more', 'are', 'so', 'of', 'one', 'good', 'to', 'no', 'into', 'all', 'just', 'his', 'that', 'its', 'or', 'most', 'story', 'an', 'up', 'have', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you', 'characters', 'if'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_10'}",,,,,,,,,0.12622604370117188,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'the', 'and', 'is', 'it', 'of', 'that', 'in', 'with', 'as', 'to'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_20'}",,,,,,,,,0.062331533432006835,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'of', 'to', 'that', 'its', 'an', 'film', 'the', 'is', 'it', 'for', 'but', 'in', 'movie', 'on', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_30'}",,,,,,,,,0.0034618377685546875,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'has', 'more', 'of', 'one', 'to', 'his', 'that', 'its', 'an', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_50'}",,,,,,,,,0.07719626426696777,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'out', 'funny', 'as', 'like', 'be', 'comedy', 'has', 'who', 'too', 'more', 'are', 'so', 'of', 'one', 'good', 'to', 'no', 'into', 'all', 'just', 'his', 'that', 'its', 'or', 'most', 'story', 'an', 'up', 'have', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you', 'characters', 'if'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_10'}",,,,,,,,,0.05957670211791992,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'the', 'and', 'is', 'it', 'of', 'that', 'in', 'with', 'as', 'to'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_20'}",,,,,,,,,0.06799640655517578,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'of', 'to', 'that', 'its', 'an', 'film', 'the', 'is', 'it', 'for', 'but', 'in', 'movie', 'on', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_30'}",,,,,,,,,0.059856510162353514,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'has', 'more', 'of', 'one', 'to', 'his', 'that', 'its', 'an', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_50'}",,,,,,,,,0.0028650760650634766,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'out', 'funny', 'as', 'like', 'be', 'comedy', 'has', 'who', 'too', 'more', 'are', 'so', 'of', 'one', 'good', 'to', 'no', 'into', 'all', 'just', 'his', 'that', 'its', 'or', 'most', 'story', 'an', 'up', 'have', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you', 'characters', 'if'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_10'}",,,,,,,,,0.01659693717956543,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'the', 'and', 'is', 'it', 'of', 'that', 'in', 'with', 'as', 'to'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_20'}",,,,,,,,,0.002979898452758789,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'of', 'to', 'that', 'its', 'an', 'film', 'the', 'is', 'it', 'for', 'but', 'in', 'movie', 'on', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_30'}",,,,,,,,,0.0027804851531982424,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'has', 'more', 'of', 'one', 'to', 'his', 'that', 'its', 'an', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_50'}",,,,,,,,,0.0031009674072265624,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'out', 'funny', 'as', 'like', 'be', 'comedy', 'has', 'who', 'too', 'more', 'are', 'so', 'of', 'one', 'good', 'to', 'no', 'into', 'all', 'just', 'his', 'that', 'its', 'or', 'most', 'story', 'an', 'up', 'have', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you', 'characters', 'if'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_10'}",,,,,,,,,0.03833494186401367,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'the', 'and', 'is', 'it', 'of', 'that', 'in', 'with', 'as', 'to'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_20'}",,,,,,,,,0.01184377670288086,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'of', 'to', 'that', 'its', 'an', 'film', 'the', 'is', 'it', 'for', 'but', 'in', 'movie', 'on', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_30'}",,,,,,,,,0.0029610157012939452,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'has', 'more', 'of', 'one', 'to', 'his', 'that', 'its', 'an', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_50'}",,,,,,,,,0.003427457809448242,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'out', 'funny', 'as', 'like', 'be', 'comedy', 'has', 'who', 'too', 'more', 'are', 'so', 'of', 'one', 'good', 'to', 'no', 'into', 'all', 'just', 'his', 'that', 'its', 'or', 'most', 'story', 'an', 'up', 'have', 'by', 'film', 'the', 'is', 'it', 'for', 'but', 'at', 'in', 'not', 'movie', 'on', 'about', 'from', 'than', 'you', 'characters', 'if'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_10'}",,,,,,,,,0.0032793998718261717,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'the', 'and', 'is', 'it', 'of', 'that', 'in', 'with', 'as', 'to'}}"
"{'classifier': 'RandomForestClassifier', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': 'TfidfVectorizer', 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': 'custom_20'}",,,,,,,,,0.005199146270751953,0.0,"{'classifier': RandomForestClassifier(class_weight='balanced', n_jobs=-1, random_state=42), 'classifier__max_depth': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 150, 'vectorizer': TfidfVectorizer(tokenizer=<function tokenize at 0x000001DF9F97CFE0>), 'vectorizer__max_df': 0.5, 'vectorizer__min_df': 5, 'vectorizer__stop_words': {'this', 'and', 'with', 'as', 'be', 'of', 'to', 'that', 'its', 'an', 'film', 'the', 'is', 'it', 'for', 'but', 'in', 'movie', 'on', 'you'}}"
